lead_id,source,industry,company_size,website_visits,pages_viewed,demo_requested,email_opens,days_since_signup,sales_touchpoints,converted
3779,Organic,Manufacturing,SMB,5,8,0,4,40,2,0
3780,Organic,Retail,SMB,2,6,1,4,34,3,1
3781,Outbound,Retail,SMB,4,5,0,3,24,1,0
3782,Organic,Finance,Enterprise,6,9,0,2,8,2,0
3783,Referral,Manufacturing,Mid-Market,5,3,0,1,37,4,0
3784,Outbound,Finance,Mid-Market,2,8,0,2,6,1,0
3785,Referral,Retail,SMB,4,4,0,2,55,1,0
3786,Paid Search,Finance,Mid-Market,3,3,0,5,52,1,0
3787,Referral,Finance,Mid-Market,1,6,0,4,43,3,1
3788,Referral,Finance,Mid-Market,1,6,0,3,12,3,0
3789,Webinar,Finance,Enterprise,5,5,0,3,14,3,0
3790,Outbound,Healthcare,SMB,4,8,0,3,6,1,1
3791,Paid Search,Healthcare,Mid-Market,5,9,0,5,26,1,1
3792,Outbound,SaaS,SMB,3,8,0,3,38,3,1
3793,Referral,Manufacturing,SMB,4,4,0,7,30,1,1
3794,Webinar,Manufacturing,SMB,3,7,0,3,30,2,0
3795,Webinar,Retail,Enterprise,2,6,0,4,18,3,0
3796,Outbound,Manufacturing,Enterprise,1,6,0,6,59,0,0
3797,Referral,SaaS,SMB,9,3,1,1,46,5,1
3798,Organic,Manufacturing,Mid-Market,4,3,0,1,35,0,0
3799,Outbound,Manufacturing,Enterprise,4,3,0,3,33,2,0
3800,Referral,Retail,SMB,9,6,1,5,4,0,1
3801,Organic,Manufacturing,SMB,4,4,0,3,50,3,0
3802,Paid Search,Healthcare,SMB,3,6,0,5,44,1,0
3803,Outbound,Retail,Mid-Market,4,5,0,1,21,2,0
3804,Organic,SaaS,Enterprise,6,8,0,4,15,3,1
3805,Webinar,Retail,SMB,2,7,0,2,39,3,0
3806,Paid Search,SaaS,Mid-Market,5,6,0,2,18,1,0
3807,Outbound,Finance,Mid-Market,1,6,0,4,15,2,1
3808,Paid Search,Manufacturing,Enterprise,10,7,0,4,54,1,0
3809,Paid Search,Healthcare,SMB,5,10,0,1,36,3,1
3810,Organic,Manufacturing,Mid-Market,1,5,0,3,2,1,0
3811,Referral,Finance,Mid-Market,1,3,0,2,34,2,0
3812,Outbound,Manufacturing,Enterprise,4,6,0,6,59,0,0
3813,Outbound,Retail,Enterprise,3,5,0,4,13,0,0
3814,Referral,Manufacturing,Mid-Market,4,5,1,5,38,2,1
3815,Paid Search,SaaS,SMB,0,5,1,3,45,3,0
3816,Webinar,Finance,SMB,7,7,0,2,18,3,0
3817,Paid Search,Healthcare,SMB,4,3,0,2,6,3,0
3818,Referral,Finance,SMB,5,6,1,4,27,3,1
3819,Paid Search,Manufacturing,SMB,4,8,1,5,42,1,1
3820,Organic,Manufacturing,SMB,7,4,0,0,40,1,0
3821,Webinar,Healthcare,Enterprise,5,5,0,1,3,3,1
3822,Referral,Manufacturing,Mid-Market,4,4,0,3,21,1,1
3823,Paid Search,Healthcare,SMB,7,8,1,5,59,3,1
3824,Organic,Manufacturing,SMB,8,7,0,4,9,2,1
3825,Webinar,Manufacturing,Enterprise,6,8,0,3,40,2,1
3826,Referral,Manufacturing,Enterprise,1,4,0,4,17,2,0
3827,Paid Search,Healthcare,Mid-Market,6,9,1,3,54,2,1
3828,Webinar,Retail,Enterprise,2,7,0,1,29,3,1
3829,Referral,Finance,Enterprise,4,3,1,3,1,2,1
3830,Organic,Retail,SMB,11,6,1,4,58,2,1
3831,Organic,Finance,Enterprise,4,6,1,6,1,0,1
3832,Referral,SaaS,Mid-Market,4,2,0,5,25,1,0
3833,Paid Search,Manufacturing,Mid-Market,4,4,0,0,52,0,0
3834,Outbound,Healthcare,Mid-Market,4,7,1,3,55,3,1
3835,Referral,Finance,Enterprise,3,6,0,3,56,1,0
3836,Organic,SaaS,SMB,3,9,0,2,12,2,1
3837,Paid Search,Healthcare,Mid-Market,3,7,0,3,41,3,0
3838,Organic,Retail,SMB,3,5,0,6,54,1,0
3839,Webinar,Retail,Mid-Market,4,4,0,5,55,2,0
3840,Outbound,Manufacturing,Enterprise,6,7,0,5,57,1,0
3841,Organic,Retail,Mid-Market,3,7,0,2,14,2,0
3842,Paid Search,Finance,Mid-Market,5,6,1,2,17,1,0
3843,Paid Search,Manufacturing,SMB,1,10,0,1,7,5,1
3844,Paid Search,Healthcare,SMB,4,2,0,5,31,2,1
3845,Organic,Retail,SMB,4,8,0,2,10,4,0
3846,Paid Search,SaaS,Mid-Market,2,4,0,3,43,0,0
3847,Webinar,Manufacturing,Mid-Market,6,9,0,7,28,2,0
3848,Webinar,Manufacturing,SMB,2,3,0,3,42,2,1
3849,Organic,Retail,SMB,5,4,0,4,19,2,1
3850,Paid Search,Retail,Mid-Market,3,13,0,5,46,2,0
3851,Outbound,Finance,Enterprise,5,3,1,4,6,0,1
3852,Organic,SaaS,Mid-Market,4,4,0,3,37,3,1
3853,Outbound,Healthcare,Mid-Market,5,4,0,7,30,0,1
3854,Paid Search,Healthcare,SMB,4,7,0,2,49,1,1
3855,Paid Search,Finance,Enterprise,4,5,0,2,21,2,0
3856,Outbound,SaaS,Enterprise,3,6,0,3,37,2,0
3857,Referral,Manufacturing,Enterprise,4,4,0,7,20,1,0
3858,Outbound,Finance,SMB,3,4,0,2,23,1,0
3859,Organic,SaaS,SMB,5,6,0,1,55,1,0
3860,Webinar,Retail,SMB,6,7,0,4,34,0,0
3861,Paid Search,SaaS,Mid-Market,3,11,1,2,51,0,1
3862,Organic,SaaS,SMB,7,4,0,3,25,1,0
3863,Organic,SaaS,Enterprise,5,4,1,4,42,4,1
3864,Webinar,Manufacturing,Mid-Market,4,10,0,1,29,2,0
3865,Webinar,Finance,SMB,2,5,0,3,13,3,0
3866,Paid Search,Healthcare,SMB,7,8,0,2,23,4,0
3867,Webinar,Manufacturing,SMB,2,2,0,3,54,1,0
3868,Webinar,Healthcare,SMB,3,6,1,2,29,1,1
3869,Referral,Manufacturing,SMB,6,1,0,2,52,4,0
3870,Paid Search,SaaS,SMB,5,7,0,4,16,0,0
3871,Paid Search,Finance,SMB,2,8,0,4,51,1,0
3872,Organic,Retail,SMB,4,5,0,6,30,2,1
3873,Paid Search,SaaS,Enterprise,8,6,0,3,39,2,0
3874,Paid Search,Manufacturing,Mid-Market,10,5,0,3,48,1,0
3875,Paid Search,Retail,Enterprise,5,8,0,8,22,3,1
3876,Organic,Retail,SMB,6,7,0,5,21,1,0
3877,Organic,Healthcare,SMB,1,4,0,3,29,5,0
3878,Referral,Manufacturing,Mid-Market,3,3,0,2,11,0,0
3879,Paid Search,Finance,SMB,4,5,0,1,23,2,1
3880,Referral,SaaS,SMB,2,13,0,5,7,2,0
3881,Referral,Healthcare,SMB,5,3,0,1,56,1,0
3882,Outbound,Finance,Mid-Market,5,3,0,3,19,0,1
3883,Webinar,Manufacturing,SMB,4,8,0,3,4,3,1
3884,Organic,Retail,Mid-Market,3,8,1,3,7,1,1
3885,Organic,Manufacturing,Mid-Market,4,8,1,6,36,1,1
3886,Organic,Finance,Mid-Market,4,8,0,4,58,0,0
3887,Referral,Finance,SMB,2,5,0,2,42,1,1
3888,Outbound,Finance,Enterprise,4,6,0,1,53,1,0
3889,Paid Search,Manufacturing,SMB,5,3,0,4,38,2,0
3890,Organic,SaaS,Mid-Market,4,3,0,2,13,1,0
3891,Paid Search,Retail,Enterprise,5,7,0,3,42,3,0
3892,Paid Search,Healthcare,SMB,6,5,0,4,50,2,1
3893,Organic,Manufacturing,Mid-Market,3,4,0,2,23,2,1
3894,Organic,Finance,SMB,8,4,0,3,48,0,1
3895,Paid Search,Finance,SMB,2,6,0,2,12,1,1
3896,Webinar,Finance,SMB,7,10,0,2,28,4,0
3897,Paid Search,SaaS,SMB,6,13,0,4,47,3,1
3898,Referral,Manufacturing,SMB,2,5,1,4,25,1,1
3899,Paid Search,SaaS,SMB,4,8,1,2,33,0,1
3900,Organic,Retail,Mid-Market,6,5,0,1,2,1,0
3901,Organic,Manufacturing,SMB,6,7,1,4,1,2,1
3902,Webinar,Healthcare,Mid-Market,9,15,0,4,37,2,1
3903,Webinar,SaaS,SMB,3,7,0,3,18,0,0
3904,Webinar,Manufacturing,Mid-Market,2,6,0,2,24,3,0
3905,Organic,Healthcare,SMB,3,8,0,1,56,1,0
3906,Paid Search,Manufacturing,Mid-Market,7,4,1,6,30,2,1
3907,Webinar,Healthcare,SMB,1,10,0,6,24,1,1
3908,Referral,Manufacturing,SMB,2,5,0,1,59,2,0
3909,Organic,Healthcare,SMB,5,4,0,3,45,2,0
3910,Organic,Finance,SMB,3,7,0,5,15,0,0
3911,Referral,Manufacturing,SMB,2,5,0,6,55,5,1
3912,Paid Search,Finance,SMB,3,1,0,2,19,2,0
3913,Paid Search,Healthcare,Enterprise,4,3,0,1,60,2,1
3914,Organic,Manufacturing,Mid-Market,3,6,0,2,46,0,0
3915,Paid Search,Retail,SMB,3,2,1,3,16,0,1
3916,Referral,Healthcare,SMB,2,4,1,2,7,1,1
3917,Paid Search,Finance,Mid-Market,3,9,1,6,19,4,1
3918,Webinar,Healthcare,Enterprise,3,6,0,3,4,2,0
3919,Paid Search,Manufacturing,SMB,4,6,0,2,37,2,0
3920,Webinar,SaaS,Enterprise,7,3,0,4,38,5,1
3921,Paid Search,SaaS,SMB,6,6,0,2,2,5,0
3922,Outbound,Manufacturing,SMB,3,5,1,3,58,2,1
3923,Organic,Finance,SMB,3,5,0,1,46,3,0
3924,Paid Search,Finance,SMB,2,6,0,4,57,5,0
3925,Referral,Manufacturing,Enterprise,0,5,0,3,24,2,1
3926,Organic,Manufacturing,SMB,4,9,0,4,33,3,1
3927,Organic,Finance,SMB,2,9,0,1,9,5,1
3928,Organic,Retail,SMB,2,7,0,3,17,2,0
3929,Organic,SaaS,Mid-Market,4,2,0,0,30,1,0
3930,Paid Search,Finance,SMB,6,3,1,2,58,1,1
3931,Organic,Finance,Enterprise,4,10,0,3,39,2,0
3932,Referral,Finance,SMB,7,9,0,2,36,1,1
3933,Paid Search,SaaS,Mid-Market,4,6,1,1,47,0,0
3934,Paid Search,Manufacturing,SMB,8,6,0,5,2,3,1
3935,Referral,Manufacturing,SMB,8,7,0,3,42,4,1
3936,Outbound,Healthcare,Mid-Market,4,5,0,3,19,2,0
3937,Webinar,Healthcare,SMB,1,10,0,3,1,2,0
3938,Outbound,Retail,Enterprise,3,4,0,2,12,4,0
3939,Organic,Retail,SMB,5,7,0,0,39,0,0
3940,Paid Search,Retail,Mid-Market,6,6,0,1,32,3,0
3941,Referral,Finance,Mid-Market,4,7,1,3,25,1,0
3942,Outbound,Manufacturing,Mid-Market,2,6,0,2,16,4,0
3943,Organic,Finance,SMB,2,1,0,8,11,2,0
3944,Paid Search,Retail,SMB,2,4,1,2,16,1,0
3945,Organic,Retail,SMB,4,9,0,1,59,1,0
3946,Outbound,Retail,SMB,4,6,0,5,17,1,0
3947,Outbound,Healthcare,Enterprise,2,4,1,4,27,0,0
3948,Webinar,SaaS,SMB,1,9,0,2,29,0,0
3949,Organic,Healthcare,Enterprise,5,4,1,6,39,1,0
3950,Organic,Manufacturing,Mid-Market,5,6,0,3,29,3,0
3951,Organic,Finance,Enterprise,4,5,0,1,7,2,0
3952,Paid Search,SaaS,SMB,1,3,0,0,8,0,0
3953,Outbound,Retail,SMB,8,4,0,4,5,1,1
3954,Paid Search,Manufacturing,Enterprise,3,6,0,2,8,2,0
3955,Organic,Manufacturing,Enterprise,2,2,1,1,21,1,1
3956,Organic,Finance,Enterprise,4,3,0,6,40,0,0
3957,Paid Search,Retail,Mid-Market,3,4,0,3,2,1,0
3958,Organic,Retail,Enterprise,3,9,0,5,2,3,0
3959,Outbound,SaaS,Enterprise,5,6,0,7,2,1,1
3960,Webinar,Finance,Mid-Market,4,3,0,3,53,2,0
3961,Paid Search,Healthcare,Enterprise,5,8,0,1,41,4,1
3962,Outbound,Manufacturing,SMB,4,10,1,3,5,0,1
3963,Organic,Retail,Mid-Market,2,9,0,0,10,5,1
3964,Referral,Finance,SMB,1,4,1,4,55,4,1
3965,Paid Search,Manufacturing,SMB,6,8,1,2,10,4,1
3966,Webinar,Healthcare,Mid-Market,4,7,0,4,3,1,0
3967,Webinar,Finance,SMB,5,6,0,1,40,1,0
3968,Referral,Finance,Enterprise,3,11,0,6,25,2,1
3969,Organic,Healthcare,SMB,2,6,0,2,10,0,0
3970,Referral,SaaS,SMB,3,6,0,2,7,4,0
3971,Paid Search,Retail,SMB,1,6,1,1,39,0,0
3972,Organic,Healthcare,Enterprise,4,3,0,1,19,1,0
3973,Paid Search,Finance,Enterprise,4,3,0,0,21,2,1
3974,Webinar,Healthcare,Enterprise,2,10,0,2,52,1,1
3975,Organic,Finance,Mid-Market,4,5,0,3,4,1,0
3976,Outbound,Retail,SMB,3,9,0,6,23,2,0
3977,Outbound,Finance,SMB,6,12,0,1,57,2,0
3978,Paid Search,Finance,SMB,3,9,1,1,4,1,1
3979,Outbound,Healthcare,SMB,5,7,0,5,38,3,0
3980,Paid Search,Finance,SMB,6,7,0,3,46,3,0
3981,Paid Search,Healthcare,SMB,5,11,1,4,49,2,1
3982,Webinar,Manufacturing,Enterprise,3,6,1,5,40,1,1
3983,Referral,Healthcare,Mid-Market,8,6,0,6,36,2,1
3984,Paid Search,Finance,Mid-Market,7,3,0,2,8,4,1
3985,Paid Search,Finance,Enterprise,3,6,1,2,43,3,0
3986,Organic,SaaS,Enterprise,3,3,0,7,47,4,1
3987,Outbound,Retail,SMB,1,6,0,1,8,4,0
3988,Paid Search,Finance,Mid-Market,6,8,0,1,31,0,1
3989,Organic,Finance,Mid-Market,6,9,0,2,2,1,0
3990,Organic,Finance,SMB,2,14,1,4,11,4,1
3991,Paid Search,Manufacturing,Mid-Market,2,3,0,5,60,1,0
3992,Webinar,Finance,Enterprise,4,6,0,3,58,2,1
3993,Referral,Retail,Enterprise,1,4,0,1,14,5,1
3994,Paid Search,Retail,Mid-Market,4,6,0,1,1,2,0
3995,Paid Search,Healthcare,Mid-Market,9,3,0,2,15,1,0
3996,Paid Search,Manufacturing,Mid-Market,7,9,0,6,18,2,1
3997,Outbound,SaaS,SMB,2,4,0,3,41,0,0
3998,Webinar,SaaS,SMB,6,11,1,5,10,4,1
3999,Organic,Manufacturing,Enterprise,4,13,0,3,18,4,1
4000,Webinar,Healthcare,Mid-Market,5,6,0,3,30,5,0
4001,Paid Search,Finance,SMB,5,2,0,1,57,1,0
4002,Organic,Manufacturing,Mid-Market,4,8,0,5,33,3,0
4003,Outbound,Finance,Mid-Market,4,7,0,4,27,1,0
4004,Paid Search,Manufacturing,Mid-Market,2,6,1,2,54,4,1
4005,Referral,Finance,Enterprise,5,7,0,3,15,0,1
4006,Referral,Finance,Mid-Market,4,7,0,3,44,5,0
4007,Organic,Retail,SMB,5,3,0,2,27,1,1
4008,Webinar,SaaS,SMB,5,5,0,4,5,1,0
4009,Outbound,Healthcare,SMB,3,7,0,5,40,0,0
4010,Paid Search,SaaS,Mid-Market,5,6,0,2,15,0,0
4011,Referral,Retail,SMB,3,6,0,1,57,3,0
4012,Paid Search,Finance,Mid-Market,2,9,0,4,18,1,0
4013,Webinar,Retail,Enterprise,3,9,0,4,52,2,1
4014,Organic,SaaS,SMB,2,8,0,4,21,3,1
4015,Outbound,SaaS,SMB,4,8,1,3,13,2,1
4016,Paid Search,SaaS,Mid-Market,1,2,0,4,48,3,0
4017,Outbound,SaaS,Enterprise,4,6,0,4,5,1,0
4018,Organic,Retail,Mid-Market,4,3,0,5,56,3,0
4019,Referral,Manufacturing,SMB,4,5,0,3,12,4,0
4020,Organic,SaaS,Enterprise,7,7,0,3,13,1,0
4021,Outbound,Manufacturing,SMB,2,5,0,4,36,0,0
4022,Webinar,Retail,Mid-Market,0,4,0,4,34,2,0
4023,Paid Search,Finance,Mid-Market,4,8,1,4,33,3,1
4024,Paid Search,Healthcare,SMB,2,7,0,2,30,0,0
4025,Referral,Retail,SMB,1,6,1,4,58,0,1
4026,Organic,Retail,SMB,9,6,0,3,38,1,1
4027,Paid Search,SaaS,Mid-Market,1,6,1,1,47,1,0
4028,Organic,Finance,SMB,4,7,0,1,45,2,0
4029,Outbound,Healthcare,SMB,7,12,1,3,60,4,1
4030,Outbound,Healthcare,SMB,4,5,1,5,22,4,1
4031,Organic,Finance,Mid-Market,6,8,0,2,8,1,0
4032,Webinar,Healthcare,Enterprise,6,8,0,6,32,1,1
4033,Paid Search,Finance,SMB,4,4,1,2,16,2,0
4034,Organic,SaaS,Enterprise,1,7,0,7,17,1,0
4035,Organic,Finance,Mid-Market,5,8,0,3,44,3,0
4036,Paid Search,Healthcare,SMB,0,4,1,5,51,3,0
4037,Outbound,Retail,SMB,4,8,0,4,44,1,1
4038,Outbound,Manufacturing,SMB,1,11,0,3,49,2,0
4039,Paid Search,Manufacturing,Enterprise,2,4,0,4,19,1,0
4040,Outbound,Retail,SMB,2,9,0,3,20,1,1
4041,Paid Search,Healthcare,Mid-Market,3,9,0,5,4,2,0
4042,Paid Search,Healthcare,SMB,1,6,1,4,2,2,0
4043,Organic,SaaS,Mid-Market,5,8,0,3,2,3,1
4044,Paid Search,Retail,SMB,3,6,0,4,36,0,1
4045,Organic,Retail,SMB,3,5,0,2,6,2,0
4046,Paid Search,Finance,SMB,3,2,0,6,6,1,1
4047,Referral,Finance,SMB,5,6,0,6,38,2,0
4048,Outbound,Finance,Enterprise,6,10,0,2,46,2,0
4049,Paid Search,Healthcare,Mid-Market,4,6,0,3,24,3,0
4050,Paid Search,SaaS,Enterprise,8,4,0,3,19,1,1
4051,Outbound,Retail,SMB,5,5,0,2,17,3,0
4052,Referral,Healthcare,Mid-Market,6,7,1,1,51,1,0
4053,Paid Search,Retail,SMB,6,5,1,1,7,1,0
4054,Referral,Manufacturing,SMB,2,4,0,5,36,0,1
4055,Webinar,Healthcare,SMB,4,4,0,8,24,0,0
4056,Outbound,Retail,Mid-Market,7,4,0,6,11,1,0
4057,Organic,Finance,SMB,4,7,0,2,43,3,0
4058,Organic,Healthcare,Mid-Market,9,8,0,5,25,1,1
4059,Paid Search,SaaS,SMB,3,4,1,3,57,1,0
4060,Webinar,Healthcare,Mid-Market,3,7,0,0,50,2,0
4061,Paid Search,Finance,SMB,4,9,0,1,15,2,0
4062,Referral,Finance,SMB,1,9,0,3,32,1,0
4063,Organic,Manufacturing,Mid-Market,5,5,0,1,5,1,0
4064,Referral,Manufacturing,SMB,2,6,1,4,9,1,1
4065,Organic,Finance,SMB,2,9,0,1,6,1,0
4066,Webinar,Healthcare,Mid-Market,5,6,0,1,32,0,0
4067,Paid Search,SaaS,SMB,3,5,0,5,19,0,1
4068,Organic,SaaS,Mid-Market,5,8,0,3,57,2,1
4069,Webinar,Finance,Enterprise,4,2,0,4,32,2,0
4070,Webinar,Finance,Mid-Market,4,7,1,4,9,0,1
4071,Organic,Manufacturing,SMB,2,6,0,5,27,0,1
4072,Outbound,Manufacturing,Mid-Market,5,7,0,3,11,4,0
4073,Paid Search,SaaS,SMB,4,1,0,4,15,1,0
4074,Webinar,SaaS,Enterprise,1,6,0,3,55,3,1
4075,Outbound,Retail,SMB,0,6,0,2,20,1,0
4076,Paid Search,Healthcare,SMB,2,5,0,2,28,1,0
4077,Organic,Healthcare,Enterprise,2,7,0,3,52,2,1
4078,Outbound,Healthcare,Mid-Market,3,8,0,4,15,2,0
4079,Referral,Healthcare,SMB,2,8,0,5,46,1,0
4080,Outbound,Retail,Enterprise,4,3,0,5,22,2,0
4081,Paid Search,Healthcare,SMB,6,9,0,4,16,1,0
4082,Organic,Manufacturing,Enterprise,4,6,1,0,4,2,1
4083,Outbound,Retail,Enterprise,3,5,0,4,9,0,1
4084,Webinar,SaaS,Mid-Market,5,8,0,1,5,1,0
4085,Webinar,Finance,Enterprise,4,7,0,5,50,1,0
4086,Organic,Retail,Mid-Market,5,6,0,4,47,3,1
4087,Referral,Retail,SMB,6,9,1,7,54,2,1
4088,Referral,SaaS,SMB,3,8,1,2,13,4,1
4089,Paid Search,Manufacturing,SMB,7,6,0,2,35,1,0
4090,Outbound,Retail,Mid-Market,3,1,0,3,13,2,0
4091,Referral,Finance,SMB,4,6,1,2,24,5,1
4092,Webinar,Manufacturing,Mid-Market,2,6,0,5,14,1,0
4093,Outbound,Manufacturing,Mid-Market,5,5,0,2,49,5,0
4094,Paid Search,Finance,SMB,7,3,0,1,12,2,0
4095,Webinar,SaaS,SMB,2,4,1,4,38,5,1
4096,Paid Search,Manufacturing,Enterprise,3,10,0,4,47,5,1
4097,Outbound,Retail,Mid-Market,3,5,0,0,37,1,0
4098,Paid Search,Finance,Mid-Market,3,3,0,3,25,0,0
4099,Outbound,Finance,SMB,4,7,0,4,43,4,0
4100,Referral,Healthcare,SMB,4,3,0,2,15,0,1
4101,Paid Search,Finance,Mid-Market,2,9,0,1,28,1,0
4102,Referral,Finance,SMB,1,1,0,4,33,2,0
4103,Referral,Finance,SMB,3,5,1,3,59,3,1
4104,Paid Search,SaaS,Mid-Market,5,10,1,4,14,3,1
4105,Organic,Manufacturing,SMB,2,4,0,3,35,1,0
4106,Organic,Healthcare,Mid-Market,1,4,0,2,29,1,0
4107,Outbound,Retail,SMB,3,8,0,0,41,1,0
4108,Paid Search,SaaS,SMB,1,8,0,3,38,3,0
4109,Outbound,SaaS,Mid-Market,3,6,0,3,27,2,1
4110,Organic,Finance,SMB,1,8,0,4,23,2,1
4111,Paid Search,Healthcare,SMB,0,3,0,4,52,2,0
4112,Paid Search,Finance,SMB,4,8,0,5,3,0,1
4113,Outbound,SaaS,Mid-Market,3,12,1,6,33,2,0
4114,Paid Search,Healthcare,Mid-Market,3,6,1,2,45,2,1
4115,Paid Search,Healthcare,SMB,5,4,0,4,37,3,0
4116,Organic,SaaS,SMB,1,7,0,1,55,2,0
4117,Referral,Healthcare,Mid-Market,3,3,0,2,56,2,0
4118,Webinar,SaaS,Mid-Market,5,3,0,3,47,3,0
4119,Referral,Finance,SMB,3,3,0,1,39,2,0
4120,Referral,SaaS,SMB,4,4,0,3,52,1,0
4121,Referral,SaaS,SMB,3,6,0,2,29,1,0
4122,Referral,Retail,Mid-Market,5,5,0,2,48,1,1
4123,Paid Search,Healthcare,Enterprise,8,9,0,1,21,3,0
4124,Organic,Manufacturing,Enterprise,4,9,1,1,30,0,1
4125,Outbound,Finance,SMB,3,6,0,8,29,2,1
4126,Referral,Retail,SMB,8,9,1,2,60,2,1
4127,Organic,SaaS,Mid-Market,2,8,0,1,50,3,0
4128,Organic,Retail,Mid-Market,2,6,0,2,49,2,0
4129,Outbound,Healthcare,SMB,9,10,0,3,34,2,1
4130,Organic,Healthcare,SMB,5,8,0,4,9,1,0
4131,Organic,Finance,SMB,5,9,0,1,16,1,1
4132,Organic,Manufacturing,SMB,3,7,1,2,25,3,1
4133,Webinar,SaaS,Enterprise,4,7,0,2,2,2,0
4134,Webinar,SaaS,SMB,4,3,0,4,50,2,0
4135,Paid Search,Finance,SMB,3,9,0,1,52,2,0
4136,Paid Search,Manufacturing,SMB,7,7,0,2,33,2,0
4137,Organic,Retail,Mid-Market,2,10,0,1,34,0,0
4138,Organic,Healthcare,SMB,3,7,0,2,9,2,0
4139,Organic,Finance,SMB,8,5,0,6,50,6,1
4140,Webinar,Retail,SMB,7,4,1,7,9,2,1
4141,Paid Search,Finance,Mid-Market,8,5,1,3,57,2,1
4142,Paid Search,Healthcare,SMB,4,4,0,3,24,4,0
4143,Referral,Finance,Mid-Market,6,5,0,1,42,3,1
4144,Outbound,Finance,SMB,2,6,1,2,39,4,1
4145,Referral,Manufacturing,Enterprise,4,10,0,2,29,2,1
4146,Referral,Manufacturing,Mid-Market,7,5,0,2,33,6,0
4147,Paid Search,Manufacturing,Enterprise,3,4,0,4,32,1,0
4148,Webinar,Manufacturing,SMB,3,7,0,1,11,2,0
4149,Organic,SaaS,Enterprise,7,4,0,4,22,2,0
4150,Referral,Manufacturing,Mid-Market,3,6,0,1,27,1,0
4151,Paid Search,Finance,Mid-Market,1,6,0,4,26,0,0
4152,Paid Search,Finance,SMB,5,4,0,1,49,1,0
4153,Outbound,Manufacturing,Enterprise,5,5,0,4,32,3,0
4154,Referral,Retail,Enterprise,4,4,0,0,25,3,0
4155,Paid Search,Manufacturing,SMB,5,4,0,3,24,2,0
4156,Paid Search,Finance,SMB,4,9,0,6,33,2,0
4157,Organic,Manufacturing,SMB,3,2,1,2,11,3,0
4158,Referral,SaaS,SMB,3,4,0,3,57,1,1
4159,Paid Search,Retail,Enterprise,2,7,1,4,36,1,0
4160,Referral,SaaS,SMB,3,5,0,6,29,2,0
4161,Webinar,Healthcare,SMB,5,4,0,0,48,2,0
4162,Referral,Retail,SMB,2,5,0,4,27,2,0
4163,Webinar,Retail,SMB,3,9,0,4,33,3,1
4164,Referral,Retail,Mid-Market,4,4,0,4,10,5,0
4165,Paid Search,Healthcare,SMB,4,6,0,3,34,6,0
4166,Organic,Manufacturing,SMB,8,11,0,4,27,1,0
4167,Outbound,SaaS,SMB,6,5,0,5,50,1,0
4168,Paid Search,Retail,SMB,4,7,0,0,60,0,0
4169,Referral,Healthcare,SMB,3,5,0,1,25,1,0
4170,Referral,Retail,SMB,4,4,1,6,14,1,1
4171,Organic,Retail,Enterprise,1,7,0,3,33,1,0
4172,Paid Search,SaaS,Mid-Market,6,3,0,8,52,0,1
4173,Webinar,Healthcare,Mid-Market,3,5,0,0,48,3,0
4174,Organic,Retail,SMB,4,8,0,3,8,1,0
4175,Paid Search,Manufacturing,Mid-Market,3,7,0,2,14,1,1
4176,Paid Search,Finance,SMB,3,4,0,2,4,1,0
4177,Organic,Healthcare,SMB,3,10,0,6,51,1,1
4178,Outbound,SaaS,SMB,1,9,0,2,25,4,0
4179,Webinar,SaaS,SMB,9,4,0,0,24,2,0
4180,Organic,Retail,SMB,3,7,0,3,17,2,0
4181,Referral,Finance,Enterprise,7,4,0,1,9,2,1
4182,Outbound,Retail,SMB,2,8,1,4,50,1,1
4183,Referral,SaaS,Mid-Market,6,3,0,2,46,4,0
4184,Webinar,Retail,SMB,2,9,0,6,43,1,1
4185,Organic,Finance,SMB,4,5,0,2,22,0,0
4186,Paid Search,Manufacturing,Enterprise,6,9,0,6,3,1,1
4187,Webinar,Manufacturing,Mid-Market,5,5,0,2,30,4,1
4188,Paid Search,Healthcare,Enterprise,4,5,1,2,6,2,0
4189,Webinar,Healthcare,Enterprise,1,13,0,2,32,1,1
4190,Webinar,Retail,Mid-Market,3,6,0,1,8,2,1
4191,Outbound,Healthcare,Mid-Market,7,2,0,2,7,1,0
4192,Paid Search,Healthcare,SMB,6,6,0,2,29,0,1
4193,Outbound,Healthcare,SMB,3,5,0,6,55,1,0
4194,Organic,Finance,Enterprise,4,6,0,2,49,0,0
4195,Referral,Healthcare,Mid-Market,2,5,0,2,5,5,0
4196,Outbound,Retail,SMB,0,5,0,4,31,0,0
4197,Referral,Manufacturing,Mid-Market,5,2,1,9,35,2,1
4198,Outbound,Finance,Enterprise,5,3,1,3,18,3,1
4199,Referral,SaaS,Mid-Market,5,0,0,1,25,0,1
4200,Referral,Retail,Mid-Market,7,6,0,4,1,2,0
4201,Webinar,Finance,SMB,4,4,0,4,46,1,1
4202,Organic,SaaS,SMB,2,5,0,3,60,2,0
4203,Outbound,Manufacturing,SMB,5,9,0,3,42,1,0
4204,Referral,Retail,Mid-Market,3,4,0,0,30,1,0
4205,Paid Search,Finance,SMB,4,5,0,2,19,3,1
4206,Outbound,Healthcare,Mid-Market,1,9,0,4,12,0,0
4207,Outbound,SaaS,SMB,6,7,0,6,38,1,0
4208,Organic,Manufacturing,Mid-Market,6,4,1,7,18,2,1
4209,Organic,Manufacturing,Mid-Market,4,3,0,1,25,1,0
